"Supprimer la réforme du Lycée, véritable catastrophe qui promeut un lycée élitiste et un bac non républicain"
"Prise en charge des victimes de violences."
"Election legislative"
"Les collectivités locales"
"Délocalisation du travail"
"Abandon de la taxe carbone"
"Imposer des assemblées représentatives des différents groupes sociaux existants en France"
"Reformer le \"Mamouth\" ( et ce n'est pas un plébicite pour allegre le climatoseptique)"
"Redynamiser commercialement les voies fluviales"
"Postes d'AVS dans l'education nationnale"
"CICE"
"Mesures principales d'urgence thème DOM TOM"
"Suppression de la redevance télé"
"revalorisation"
"économies à faire par le gouvernement"
"sécurité routière"
"R.I.C ou R.I.P"
"Lié l'impôt sur le revenu à la citoyenneté et non au territoire de résidence"
"Travail"
"Produire en France lorsqu’une entreprise publique ou une administration passe une commande « officielle »"
"Un revenu d'existence évolutif et encadré pour tous"
"Réduire la Densité de Population"
"finacement des partis et campagne politique"
"FRAIS ABUSIF DES SYNDICS DE COPROPRIETE"
"REFORMER LE SYSTEME DE SANTE"
"suppression de l'augmentation de 1,7% de la CSG pour tous les retraités"
"AUGMENTATION DU POUVOIR D ACHAT"
"1€ d'aide sociale imposé comme 1€ de salaire"
"Légalisation du cannabis"
"annulation du salaire  du président et de ses ministres"
"Moins de théorique plus de pratique"
"ATELIERS LEGISLATIFS CITOYENS"
"Représentativité des élus et participation citoyenne."
"Stop aux débordements"
"Redistribution des richesses"
"Suppression des allocations famiiales pour les hauts revenus"
"pour un retour a l emballage en verre"
"Constitution d'un comité européen de défense du consommateur"
"Instauration du vote en ligne"
"suppression du sénat"
"la dette de la France envers les banques"
"NON au retour à 90 km/h"
"Rétablir la notion de \"haute trahison\" pour les presidents de la republique"
"Meilleur répartition de la richesse"
"RÉTABLIR L’ABATTEMENT DE 20% SUR LES REVENUS"
"L’équité et la solidarité, sociales et professionnelles"
"CONDITIONNER LA CONCEPTION ET FABRICATION DES ARMES À LEUR UTILISATION UNIQUE PAR L'ARMÉE FRANÇAISE"
"Macron"
"Audit de Bercy"
"Reconnaissance et revalorisation du monde médical et hospitalier"
"Société inclusive = parcours vie personnes situation de Handicap"
"fin du temps partiel (25h)imposé"
"Service Minimum d'Accueil"
"Fermeture de l’Ecole de la magistrature"
"LES JUGES DOIVENT ETRE JUGES COMME TOUT CITOYEN"
"Taxer les poids lourds etrangers"
"Emprunt état"
"je rase gratis et guillotine à tour de bras"
"non aux privilèges des anciens Présidents de la République"
"Limitation à 80km/h doit repasser a 90 km/h sous condition"
"Redonner à la fonction présidentielle le sens politique premier d’une représentation de chaque citoyen."
"Renationalisation de TF1"
"supprimer toutes les taxes dont le cout de collecte est superieur rendement réel"
"Reprise de la banque de France"
"Controle des pratiques de l éducation nationnale face au harcelement scolaire!sanction pour le personnel enseignant qui ne dénonce pas des faits de harcélement scolaire."
"Annulation de la loi macron"
"supprimer le statut des fonctionnaires"
"Présence obligatoire dans les assemblées parlementaires."
"Améliorer l'école pour lutter contre le populisme"
"Rétablir la semaine de 4 jours 1/2 dans l'enseignement élémentaire"
"Interdire tout métier à un élu national pendant la durée de son mandat"
"Rembourser les retraites après le décès du retraité s'il n'a pas d'enfant"
"Non à l'arnaque de l'impôt déguisé."
"Suppression des aides fiscales au photovoltaïque et à l'éolien"
"Sortie de l'Espace Schengen / Rétablissement des douanes et des frontières"
"Pourquoi le Président et les membres du gouvernement organisent-ils autant de débats ?"
"Démocratie"
"Immigration"
"énergie"
"Suppression de la carte vitale aux exilés fiscaux"
"AUXILIAIRES DE VIE"
"Interdire les Lobbies à l'Assemblée Nationale et au Sénat"
"Ré-écriture des codes de loi pour qu'ils soient accessibles et compréhensibles par tous"
"Suppression du Sénat"
"Sécurité sociale et handicap."
"Pour la prise en compte du passé judiciaire lors d'une condamnation"
"Suppression du tiers payant"
"Faire de ce forum un outil démocratique consultatif pour les lois à venir"
"Banques"
"une activité sociale utile au bien commun pour chaque personne par un partage des richesses, un revenu minimum, un revenu maximum et une activité pour chacun"
"Stop aux privatisations des aéroports"
"Lutter contre l'obsolescence"
"le travail"
"Transparene et justice  en fiscalite"
"que les journalistes des chaines d informations télévision et radios fassent connaitre leur conflits d interets"
"Financement candidats présidentielle : 200€/personne max"
"Tarification de l'eau/gaz/électricité pour encourager les vertueux"
"Revalorisations"
"Augmenter les taxes sur les revenus du patrimoine et baisser les taxes sur les revenus du travail"
"Que les grands patrons du privé paient leurs impôts en France"
"Développer l’esprit critique par l’argumentation : de l’élève au citoyen"
"Salaire et autonomie"
"Revoir de fond en comble la justice et la police"
"Organiser une manif pour les policiers blessés"
"Mise en place de collecte de biodéchet"
"Privatiser les grandes universités françaises"
"Création d'un Ministère de l'amélioration de l'état(rapports de la Cour des Comptes)"
"Ministères à supprimer"
"supprimer les allocations familliales"
"UN SEUL ET MEME REGIME POUR TOUS LES RETRAITES"
"Appliquons la loi avant d'en voter des nouvelles"
"Diminution des impôts"
"remplacer la prime de rentree scolaire par un achat groupé des fournitures au college"
"Suppression du coefficient marital pour le calcul de l'impôt sur le revenu"
"Parlementaires"
"REFORMER L'ACCES A l'ENA : OUVRIR LE TOUR EXTERIEUR"
"CULTURE"
"Donner à la cours des comptes le pouvoir de révocation, d'arrét immediat des activités et de sanctionner les dérives"
"Rendre les infrastructures systématiquement accessibles aux handicapés"
"Suppression de la taxe audio-visuelle"
"AU SUJET DE LA PARENTALITE"
"Mise en place du plaidé coupable / innocent de manière effective."
"En finir avec les avantages"
"Entreprise"
"Faire payer ceux qui cassent dans les manifestations"
"Langue commune"
"Responsabilite des élus"
"L'eau  un enjeu vital"
"reduire la dette public à 60% en demandant une participation volontaire des plus riches."
"TVA"
"Denier public"
"3 qualifiés au 2ème tour de l'élection présidentielle"
"Remplacement de l'âge minimum pour pouvoir prendre sa retraite par un nombre d'années d'activités"
"Nos elus"
"CSG"
"Auto consommation"
"Droit de vote à 16 ans"
"Limitation des salaires"
"Dé-tricotage du millefeuille territorial"
"KATY"
"FREXIT, sortir la France de l'UE, de l'EURO et de l'OTAN"
"Fin de l'état centralisé, avènement du fédéralisme"
"Ilotier"
"Elus: non cumul et impossibilité de se représenter"
"Disjoindre le calendrier électoral - présidentielle - législatives"
"La démocratie, c'est le pouvoir au peuple. Donnons lui ce pouvoir"
"Référendum d'initiative citoyenne RESPONSABLE"
"ISF et IFI"
"financement des associations"
"Attention : Plateforme numérique logiciel propriétaire : en marche vers la privatisation de la démocratie ?"
"La meilleure économie d’énergie est celle qu’on ne consomme pas."
"Fin des 35 heures"
"Gratuité des soins. nationalisé tous les secteurs de l'énergie"
"Améliorer les contributions au débat."
"Rendre gratuits les transports en commun en ville"
"Passeport transport pour handicapé"
"élections"
"UNE INFORMATION ECLAIREE ET PLURIEL / UNE INFORMATION NEUTRE"
"Accompagnement du grand âge"
"LA RENTABILITE SOCIALE pour mettre fin au chômage de masse"
"referendum sur l'Europe"
"demanteler les montages dit \"d'optimisation fiscale\""
"TVA écologique"
"Suppression de la cour de justice"
"FONCTION DE L ETAT"
"Stopper les expériences sur les animaux et stopper les pubs sur ces produits"
"Interdire le monopole Economique dans les DOM et la vie 2 fois plus chère qu'en hexagone"
"Informations sur cho"
"Augmentation du minimum retraite au niveau du SMIC !"
"Suppression du CICE, retour de l'ISF, chasse à la fraude patronale.."
"Démocratie représentative"
"Supprimer la taxe audio visuelle"
"indexation des pension de retraite sur l'inflation"
"Rémy fraisse"
"Augmentation du SMIC au niveau du salaire médian"
"Sortir de l'unique logique comptable pour la fermeture de classes en école élémentaire et maternelle"
"Justice fiscale pour les célibataires"
"Mettre fin au pillage économique de la Nation"
"Réforme de la constitution - Position sur la religion"
"RF"
"Fermeture du centre de SANGATT"
"Rééquilibrage des retraites"
"Animaux"
"reforme"
"Culture"
"refonte de l'impot sur le revenu"
"annulation de la pseudo dette"
"Fraude fiscale et Fraude Sociale"
"Meilleur répartition des richesses"
"Favoriser la formation professionnelle"
"Abolition des privilèges"
"rendre obligatoire travaux d'efficaçité energetique en les accompagnant socialement"
"REFONDRE TOUTES LES STRUCTURES CADRE DE L'EDUCATION NATIONALE SELON MES ETUDES ET PROJETS"
"vote"
"Aides sociales"
"Retraite : a DUREE de cotisation égale, montant de retraite égale"
"Rétablir la séparation des pouvoirs"
"Banir les fameuses \"journées citoyennes\"..."
"La semaine des 4 jeudis en démocratie (directe)"
"Responsabilisation des parents de mineurs"
"Le retour de la consigne des bouteilles en verre."
"Prélever des cotisations sociales sur les robots."
"fin des niches fiscales"
"Valoriser le rôle des ccas dans les communes.(proximité)"
"Stop la CSG sur toutes les retraites inférieurs à 3000 E"
"Aide au logement basé vitale d une societe"
"FINANCEMENT CHOMAGE PAR COTISATION SOCIALE SUR LES MACHINES"
"pour que (sur)vive la Frane"
"RECUPERER DES MARGES BUDGETAIRES"
"une sécurité sociale unique"
"Le débat national falsifié de Macron . Liquéfaction de Macron."
"création d'un forfait médicaments de première nécessité"
"Supprimer l'aide médicale aux clandestins."
"Europe"
"Donner le droit aux femmes d'utiliser l'Uritrotoir !"
"Rétablissement des 100% de logements neufs adaptés à l'handicap"
"Lutter contre l'évasion fiscale"
"Evasions fiscales."
"Rétablir les 6 points de cotisation patronales de l'assurance maladie qui ont été supprimés (janvier 2019)"
"TVA"
"MODIFICATION DE L'ARTICLE 89 de la CONSTITUTION"
"Aucune loi ne doit être votée sans que 50 % des députés soient présents"
"séries télé américaines"
"Une solution plus avantageuse pour ceux qui n'ont pas les moyens de changer de voiture ou qui souhaitent conserver par coup de coeur leur ancienne"
"Danger mortels des routes ,controler et modifier par des enqueteurs civiles"
"véritable  justice"
"Contrôler l'immigration"
"Instaurer un seuil maximum d'immigres par an"
"La vente en ligne tue le commerce de proximité. Un avis ou une solution ?"
"Tarifs SNCF"
"Abolition de l'avortement,  suppression des projets sur l'euthanasie et sur les manipulations génétiques"
"Stop a l'idées de la voiture electrique qui pollent moins que les diezels"
"EHPAD"
"budget"
"Mettre les enfants à 3 ans à l’ École favoriserait la vie des jeunes par l’apprentissage"
"allocations familiales"
"Réunir une Assemblée constituante."
"Il faut repenser le tourisme"
"SMIC à 2000 euros pour tous !"
"PEDAGOGIE CITOYENNE"
"retraite"
"Obtention de l ' AAH"
"Monnaies locales pour rendre la monnaie son rôle d'outil d'échange"
"élections"
"prime d'activité pour les conjoints de personne invalide"
"Fiscalité : imposition à la source pour les GAFA"
"suppression droits de donation"
"SORTIE DE L'EUROPE"
"Droits Femmes Hommes"
"Nouvelles bases pour nouvelle democratie."
"Taxer tous les revenus au même taux"
"vote des lois en ligne"
"Elections de mi-mandat comme aux Etats Unis"
"Taxe Tobin"
"Ecologie citoyenne"
"Stopper le projet minier Montagne d'or en Guyane"
"remettre nos députés et sénateurs au boulot!"
"Indexer le niveau de rémunération des élus (députés, sénateur, président, ministre) au salaire médian des Français"
"Arrêt des tracasseries administrative pour les personnes dont le handicap est irrévesible voir s'agrave"
"proportionnelle aux élections"
"Écarter les élus qui ont été condamnés pénalement"
"Une vrai démocratie"
"pour vrai justice"
"Organisation des enseignements"
"Revoir le fonctionnement des grandes écoles, qui créent des castes"
"Interdiction des lobbys à l'assemblée nationale , au sénat et à la commission européenne"
"la suisse un pays propre ! pourquoi pas la france,ne ferait pas comme la suisse ?"
"citoyentée"
"REDEVANCE TELE POUR TOUS"
"Médecine alternative"
"Choisir ou va une partie de ses impôts"
"CREATION D UN BATEAU NETTOYEUR D OCEAN."
"50% de proportionnelle aux législatives"
"Convoquer une assemblée constituante par tirage au sort"
"Rétablissement de la séparation entre pouvoir exécutif, législatif et judiciaire"
"nouvelle équation territoriale = communes/3 + 100 départements - 13 régions"
"Recettes ! en voila de l'argent !"
"Baisse significative (massive ?) des salaires et traitements des hauts-fonctionnaires et élus importants grassement payés"
"Il faut sortie de \"l'Europe\"."
"Franck Lepage ministre de l'éducation nationale"
"logement étudiant"
"Réduction des déplacements"
"Suppression des avantages des politiques"
"Organisation documentaire simplifiée pour le suivi des prises de décisions en vue d'un changement de loi"
"Immigration et Société"
"Interdiction des emballages plastiques et cartons"
"Suppression des polices municipales"
"REFORMER LE GUSO"
"aide a la mobilté"
"carte vitale"
"Institutions"
"Proposition pour la Démocratie"
"Revenu universel ou RU"
"lutte des classes"
"Permettre et légaliser la faillite personnelle"
"DEVELOPPER UNE MEDECINE PUBLIQUE LA OU LA MEDECINE LIBERALE DESERTE"
"La priorité Nationale dans la Constitution"
"Baisse des aides sociales pour les parents d'enfants délinquants"
"Donner aux présidents des Conseils Regionaux des DOM TOM le pouvoir de négocier des accords commerciaux locaux"
"Réduction du pouvoir militaire présidentiel"
"Marseillaise - l'hymne"
"Marre des retraites peau-de-chagrin !"
"Nationalisation du bien commun et de l'intérêt général"
"SUPPRESSION DU MARIAGE"
"Changer de paradigme: nouvelle vision du monde!"
"Condamnation pénale"
"Agriculture respectueuse"
"Plateforme collaborative \" Constituante \""
"modifier la constitution"
"La même retraite pour tout le monde"
"Suppression des départements"
"Retraite reindexer"
"Révision de la Constitution : inscrire dans le marbre les droit fondamentaux des citoyens et nos bien communs"
"Le droit de mourir dans la dignité"
"Développer le ferroutage : marchandises."
"Prélèvement obligatoire de 20% du PIB maximum"
"Revoir la notion de circuit court, étiqueter les produits plus précisément"
"Répression sur la route"
"Taxation des transferts monétaires"
"Le jugement majoritaire... Une alternative au scrutin majoritaire"
"Moteur à eau"
"emploi des personnes handicapés"
"Election des juges et magistrats"
"Annuler les subventions offertes à la presse et aux médias."
"Limiter le nombre d'élèves par classe"
"faire payer les GAFA"
"La france d'abord"
"Interdiction des partenariats public privé"
"separation justice -pouvoir"
"Suppression des milices privées de la route"
"Interdiction des sondages pendant les périodes électorales"
"réduction du nombre des fonctionnaires ,suppression du sénat , cour des comptes"
"BONUS/MALUS création d'entreprises pour dynamiser les bassins d'emplois sinistrés"
"Stop au gaspillage de l'argent public pour des projets pharaoniques et/ou abandonnés et punir les responsables"
"Consacrer au moins 3% du PIB Français à la recherche et au développement"
"Projets stratégiques nationaux (Feuille de route) , à court, moyen et long terme"
"STOP à : MOI JE VEUX UNE AIDE POUR..."
"49.3"
"reduire ou supprimer l'avance sur recettes pour le cinema"
"Respect des autres et des biens collectifs ou privés"
"Souveraineté monétaire"
"Revenir à la décoration initiale de la Salle des Fêtes de l'Elysée"
"Améliorer l'éfficacité et propreté des transports en communs"
"transport"
"Je suis pour une autre europe que celle des marchands"
"Pour des élus responsables devant les citoyens : instaurer un quitus de mandat"
"partage bénéfice des entreprises : 33% travailleurs 33% recherches / innovations 33% actionnariat"
"L'U.E doit être refondée"
"Transparence absolue des frais et rémunérations des élus"
"pensions de retraite"
"Journalistes"
"Privilégier le développement des régions en soutenant les PME et les SCOOP (et non le CAC40)"
"Impôt sur la nationnalité"
"retour aux bouteilles en verre consignées"
"Augmenter les salaires"
"augmention du calcul des retraites"
"Réformer le calcul du chiffre du chômage"
"Transparence des élus"
"Chasse"
"Encadrer les tarifs abusifs des services couverts par les assurances"
"Neutralité sur le plan international"
"Energie solaire"
"privatiser la SNCF"
"Plus de srvices Publics"
"Réouverture des gares et lignes SNCF dans le département de l'ardèche,"
"Abolir la monarchie présidentielle"
"augmentation bas salaires"
"Diminuer les vacances scolaires"
"Suppression du Président de la République"
"Exiger un bilan des députes européens sortants"
"6 ème République \"DEMOCRATIE PARLEMENTAIRE\""
"indexation des retraites sur l'inflation."
"Supprimer la TVA sur les produits bio"
"Régime parlementaire"
"Inverser le réchauffement (c'est possible, lisez)"
"éducation à une meilleure utilsation d'internet"
"Vote : Utilisation de Condorcet plutôt que le scrutin majoritaire a 2 tours + blanc"
"Cannabis thérapeutique"
"Formation obligatoire des forces de l'ordre aux violences sexuelles"
"supprmée le plastique dans les emballages liquide"
"Réduction numéraire et simplification de l'impot et des taxes"
"Mettre un terme à la bulle immobiliere, les francais ne peuvent plus se loger"
"Non aux forages pétroliers au large de la  Guyane"
"L'individu et le collectif"
"supprimer les  impots fonciers et locaux, et revenir a un systeme d'impot sur le revenu progressif payé par tous"
"lobbyiste"
"Europe Fédérale, vite !"
"diminution des privilèges des membres de l'exécutif"
"Non à la réforme des retraites de Macron"
"Respect du salarié"
"plan européen de transports"
"Pension de retraite égale pour tous"
"Finances publiques"
"Politique restrictive avec les Etats Islamistes"
"Instaurer un salaire maximum autorisé pour les dirigeants d'entreprise"
"Energies renouvelables"
"Banque d'état"
"SEPARATION DES BANQUES DE DEPOT - DES BANQUES D'AFFAIRE"
"développer le numérique en milieu rural"
"Frais Bancaires"
"Création monétaire"
"Frexit"
"Séparation entre le parquet et les magistrats du siège"
"Aide et/ou plafonnement de l'état des charges pour les personnes âgées/handicapées dependantes"
"Fin des indemnités présidentielles à vie"
"Stop aux pratiques scandaleuses des sociétés de pompes funèbres et de l'Etat"
"Suppression des médecins conseille de la sécurité social"
"Calcul de la suppression de la CSG en invalidité liée aux déclarations d'impôts"
"Une durée maximale aux peines de prison"
"Suppression de la Sécurité Sociale pour les personnes vivant plus de 6 mois à l'étranger"
"PLUS D ALLOCATION FAMILIAL PAR NOMBRE D ENFANT MAIS UNE UNIQUE RESSOURCE POUR LE PARENT AU FOYER"
"MOINS D'IMPÔTS ET DE TAXES AVEC PLUS D'ARGENT PUBLIC DANS LES CAISSES DE L'ÉTAT (et oui c'est possible !)"
"Obliger les candidats à déclarer leur candidature et leur programme 6 mois avant les élections."
"QUE LES PATRONS ASSUMENT PLEINEMENT LA FORMATION PROFESSIONNELLE DES ETUDIANTS EN ALTERNANCE  !"
"retraite"
"Libérez notre énergie"
"DES CITOYENS AU SEIN DES ASSEMBLEES"
"Solidarité impots"
"Interdire le mensonge en justice"
"fin des formations hors mois de vacances enseignant(e)s"
"chasse et faune"
"instaurer le référendum d'INITIATIVE CITOYENNE, sur tous les sujets de société et institutionnels"
"Pour des députés réellement \"représentants du peuple\"."
"Changement du contrat à durée déterminé CDD"
"Création d'un ministère de la condition animale"
"Nationalisation des banques"
"Moins d'argent pour le foot"
"Suppression des primes d'objectifs pour tous les directeurs et subordonnés dans les services publics"
"Egalité"
"Service militaire obligatoire pour les jeunes de banlieue"
"bio divesrité"
"La fausse bonne idée du RIC"
"immigration"
"L'état"
"Fiscalité"
"Inversion de l'ordre des élections"
"Héritage des munitions de guerre"
"Abolition"
"BUDGET DE LA NATION"
"DECROISSANCE"
"Nous ne sommes plus en démocratie mais en oligarchie"
"270000 titres de sejour 100000depart vers l'etranger ne serais t' il pas temps d'inverser la tendance"
"Energie gratuite pour tous"
"Dépenses publics"
"Revalorisation des retraites"
"Taxation du kérosène"
"Garantir la possibilité pour toutes les formations diplômantes de les suivre en formation continue et en formation aménagée pour des salariés"
"Rétablir un taux marginal d'imposition à 60%, abandon du système par tranches"
"L art oratoire dans toutes les écoles"
"médecine préventive"
"Réformer le syndicalisme français pour créer un syndicalisme représentatif majoritaire et de consensus"
"tres mecontent"
"Prime pour réparer et conserver son ancien véhicule"
"Ecologie actuellement= des taxes pour tous, des niches fiscales pour certains, un\" pognon de dingues \" pour certaines entreprises"
"Probité des élus"
"sncf"
"Suppression du ministère des sports"
"RÉTABLIR LA LIBÉRTÉ D'EXPRESSION"
"Un Président qui préside"
"Reconnaissance des langues régionales"
"Une taxe temporelle sur le THF   (trading haute fréquence)"
"Stop à la bigamie en france"
"meilleur répartition des richesses"
"Non au rappatriement des djihadistes en France"
"Indemnisation des orphelins de guerre"
"Mise en place de vrais filières de tri et de recyclage"
"Repenser le temps de travail."
"salaire des parlementaire etc"
"SANTE MEDECINE"
"PLUS DE POUVOIR D ACHAT"
"Libérons nos élus des lobbyistes"
"frexit"
"Les retraites"
"LOBBY"
"TOLERANCE ZERO"
"maison en locations"
"collectif 100 000 citoyens d'interpellation de assemblée nationale"
"Comment voter"
"moratoire absolu jusqu'en 2050 sur le développement de la grande distribution"
"30 % de proportionnelles aux elections"
"Economies sur les prestations sociales et la santé"
"Terres cultivables inaccessibles aux spéculateurs étrangers"
"Sujets divers."
"Tranches d'impositions"
"Retraite à 60 ans"
"Changement d'Etat Civil libre et gratuit en Mairie pour les personnes trans"
"Les interventions militaires à l'étranger doivent être soumises au vote du parlement"
"Emprunt d'État pour initier de grands projets"
"TICPE #Macron ment aux gilets jaunes: moins de 10% du prix du gazole va à la transition énergétique"
"SUPPRIMER L'ACCÈS AUTOMATIQUE A LA SS DES QU'ON POSE LE PIED EN FRANCE"
"Déclaration fiscale de TOUTES les aides pour voir si le travail paie plus que les aides ..."
"Pas de cumuls de mandats"
"IMPOSER L'ALTERNATIVE DU VRAC POUR TOUS LES PRODUITS CHEZ TOUS LES DISTRIBUTEURS"
"Organiser un Contrôle Constitutionnel de la justice (avec pouvoir de sanctions jusqu'a revocation):"
"Cessons d'aménager des autoroutes et des quatre-voies"
"oui a une transition écologique non punitive"
"Conseils d'Administration"
"Promotion de l'enseignement de la méthode critique"
"Imposer lourdement les flux financiers"
"NOS DENIERS PUBLICS NE FINANCENT PLUS L’ENTRETIEN DES ROUTES"
"finir avec la justice à deux vitesses"
"Pour un hôpital et une santé accessibles à tous"
"Pour la retraite même règle pour les élus et le président que les citoyens"
"Impôt universel"
"souveraineté"
"petite touche d'humour (grinçant!!!!!) Les robots en politique!!!!!!!!"
"seniors"
"pour une fiscalité plus JUSTE"
